Time,Frequency,Resistance,Anomaly
19/11/2020 14:37:52.782304,5009620.4,403.45,0
19/11/2020 14:37:53.820031,5009620,403.47,0
19/11/2020 14:37:54.852626,5009619.5,403.49,0
19/11/2020 14:37:55.890497,5009618.6,403.51,0
19/11/2020 14:37:56.924495,5009618,403.52,0
19/11/2020 14:37:57.959355,5009617.4,403.54,0
19/11/2020 14:37:58.997131,5009616.8,403.55,0
19/11/2020 14:38:0.32060,5009616,403.56,0
19/11/2020 14:38:1.68837,5009615.3,403.56,0
19/11/2020 14:38:2.106445,5009614.6,403.54,0
19/11/2020 14:38:3.139033,5009614.1,403.51,0
19/11/2020 14:38:4.179350,5009613.6,403.49,0
19/11/2020 14:38:5.212186,5009613.3,403.49,0
19/11/2020 14:38:6.250385,5009612.8,403.45,0
19/11/2020 14:38:7.282743,5009612.7,403.4,0
19/11/2020 14:38:8.315631,5009612.7,403.35,0
19/11/2020 14:38:9.353081,5009612.9,403.28,0
19/11/2020 14:38:10.387280,5009613.3,403.2,0
19/11/2020 14:38:11.419896,5009614,403.09,0
19/11/2020 14:38:12.458731,5009614.9,402.96,0
19/11/2020 14:38:13.494844,5009616.2,402.84,0
19/11/2020 14:38:14.527165,5009617.6,402.76,0
19/11/2020 14:38:15.563277,5009619,402.75,0
19/11/2020 14:38:16.600532,5009620.1,402.8,0
19/11/2020 14:38:17.642249,5009621.1,402.85,0
19/11/2020 14:38:18.675163,5009622,402.9,0
19/11/2020 14:38:19.712149,5009622.8,402.95,0
19/11/2020 14:38:20.744453,5009623.3,402.99,0
19/11/2020 14:38:21.781103,5009623.8,403.03,0
19/11/2020 14:38:22.815006,5009624.1,403.07,0
19/11/2020 14:38:23.849074,5009624.5,403.1,0
19/11/2020 14:38:24.888570,5009624.8,403.13,0
19/11/2020 14:38:25.927428,5009624.8,403.15,0
19/11/2020 14:38:26.961385,5009624.8,403.16,0
19/11/2020 14:38:28.1649,5009624.9,403.17,0
19/11/2020 14:38:29.40307,5009625,403.18,0
19/11/2020 14:38:30.75784,5009625,403.18,0
19/11/2020 14:38:31.112242,5009625,403.19,0
19/11/2020 14:38:32.148129,5009624.7,403.2,0
19/11/2020 14:38:33.189468,5009624.5,403.21,0
19/11/2020 14:38:34.223925,5009624.1,403.21,0
19/11/2020 14:38:35.260433,5009624,403.22,0
19/11/2020 14:38:36.297989,5009623.5,403.24,0
19/11/2020 14:38:37.337792,5009623.2,403.25,0
19/11/2020 14:38:38.370669,5009622.9,403.27,0
19/11/2020 14:38:39.412412,5009622.6,403.29,0
19/11/2020 14:38:40.450730,5009622.1,403.31,0
19/11/2020 14:38:41.485110,5009621.6,403.32,0
19/11/2020 14:38:42.522477,5009621.1,403.33,0
19/11/2020 14:38:43.557195,5009620.4,403.34,0
19/11/2020 14:38:44.596581,5009619.9,403.34,0
19/11/2020 14:38:45.635053,5009619.4,403.34,0
19/11/2020 14:38:46.672359,5009619.1,403.34,0
19/11/2020 14:38:47.710547,5009618.8,403.35,0
19/11/2020 14:38:48.746417,5009618.5,403.34,0
19/11/2020 14:38:49.778413,5009618.4,403.34,0
19/11/2020 14:38:50.819602,5009618.1,403.34,0
19/11/2020 14:38:51.855050,5009618,403.35,0
19/11/2020 14:38:52.892299,5009617.9,403.35,0
19/11/2020 14:38:53.928394,5009617.8,403.36,0
19/11/2020 14:38:54.964507,5009617.6,403.36,0
19/11/2020 14:38:56.4293,5009617.4,403.37,0
19/11/2020 14:38:57.36325,5009617.4,403.37,0
19/11/2020 14:38:58.69987,5009617.6,403.38,0
19/11/2020 14:38:59.107646,5009617.4,403.39,0
19/11/2020 14:39:0.141596,5009617.4,403.4,0
19/11/2020 14:39:1.173457,5009617.5,403.41,0
19/11/2020 14:39:2.207342,5009617.4,403.42,0
19/11/2020 14:39:3.250058,5009617.3,403.42,0
19/11/2020 14:39:4.282402,5009617.4,403.42,0
19/11/2020 14:39:5.314269,5009617.3,403.42,0
19/11/2020 14:39:6.353308,5009617.1,403.42,0
19/11/2020 14:39:7.387503,5009617,403.42,0
19/11/2020 14:39:8.424547,5009617,403.42,0
19/11/2020 14:39:9.463049,5009617,403.42,0
19/11/2020 14:39:10.504222,5009617,403.41,0
19/11/2020 14:39:11.541959,5009617,403.39,0
19/11/2020 14:39:12.583805,5009616.9,403.37,0
19/11/2020 14:39:13.616910,5009616.9,403.35,0
19/11/2020 14:39:14.650235,5009617.1,403.31,0
19/11/2020 14:39:15.685942,5009617.3,403.25,0
19/11/2020 14:39:16.727509,5009617.7,403.17,0
19/11/2020 14:39:17.765985,5009618.2,403.08,0
19/11/2020 14:39:18.800670,5009618.9,403,0
19/11/2020 14:39:19.842511,5009619.7,402.94,0
19/11/2020 14:39:20.878391,5009620.6,402.92,0
19/11/2020 14:39:21.913573,5009621.4,402.93,0
19/11/2020 14:39:22.955325,5009622.1,402.97,0
19/11/2020 14:39:23.992501,5009622.8,403.01,0
19/11/2020 14:39:25.25182,5009623.4,403.05,0
19/11/2020 14:39:26.64784,5009624.1,403.08,0
19/11/2020 14:39:27.101352,5009624.5,403.1,0
19/11/2020 14:39:28.138231,5009624.8,403.11,0
19/11/2020 14:39:29.172830,5009625,403.11,0
19/11/2020 14:39:30.207158,5009625.1,403.11,0
19/11/2020 14:39:31.246921,5009625.4,403.09,0
19/11/2020 14:39:32.283976,5009625.5,403.08,0
19/11/2020 14:39:33.322354,5009626,403.08,0
19/11/2020 14:39:34.362022,5009626.2,403.06,0
19/11/2020 14:39:35.399568,5009626.5,403.06,0
19/11/2020 14:39:36.436192,5009626.9,403.04,0
19/11/2020 14:39:37.474694,5009627,403.03,0
19/11/2020 14:39:38.515637,5009627.1,403.03,0
19/11/2020 14:39:39.553714,5009627.4,403.03,0
19/11/2020 14:39:40.594183,5009627.7,403.03,0
19/11/2020 14:39:41.630673,5009627.8,403.03,0
19/11/2020 14:39:42.669577,5009628,403.03,0
19/11/2020 14:39:43.704245,5009628.2,403.04,0
19/11/2020 14:39:44.741204,5009628.4,403.04,0
19/11/2020 14:39:45.782418,5009628.6,403.04,0
19/11/2020 14:39:46.815785,5009628.8,403.04,0
19/11/2020 14:39:47.854537,5009629,403.04,0
19/11/2020 14:39:48.890534,5009629.1,403.04,0
19/11/2020 14:39:49.733745,5009629.2,403.05,0
19/11/2020 14:39:50.770219,5009629.4,403.05,0
19/11/2020 14:39:51.808666,5009629.1,403.08,0
19/11/2020 14:39:52.847091,5009629.1,403.08,0
19/11/2020 14:39:53.884569,5009629.1,403.09,0
19/11/2020 14:39:54.920884,5009629.3,403.09,0
19/11/2020 14:39:55.954008,5009629.3,403.1,0
19/11/2020 14:39:56.987358,5009629.3,403.09,0
19/11/2020 14:39:58.26920,5009629.2,403.09,0
19/11/2020 14:39:59.60247,5009629.1,403.1,0
19/11/2020 14:40:0.96879,5009628.9,403.1,0
19/11/2020 14:40:1.132211,5009628.7,403.11,0
19/11/2020 14:40:2.168870,5009628.1,403.11,0
19/11/2020 14:40:3.205897,5009627.9,403.11,0
19/11/2020 14:40:4.244730,5009627.3,403.11,0
19/11/2020 14:40:5.285130,5009627,403.14,0
19/11/2020 14:40:6.322996,5009626.5,403.15,0
19/11/2020 14:40:7.359514,5009626.1,403.16,0
19/11/2020 14:40:8.396832,5009625.7,403.17,0
19/11/2020 14:40:9.432131,5009625.1,403.21,0
19/11/2020 14:40:10.466282,5009624.6,403.23,0
19/11/2020 14:40:11.498832,5009623.9,403.26,0
19/11/2020 14:40:12.536220,5009623.3,403.29,0
19/11/2020 14:40:13.570521,5009622.7,403.31,0
19/11/2020 14:40:14.608153,5009622.1,403.33,0
19/11/2020 14:40:15.648918,5009621.5,403.35,0
19/11/2020 14:40:16.682741,5009620.9,403.37,0
19/11/2020 14:40:17.718745,5009620.4,403.38,0
19/11/2020 14:40:18.753341,5009620,403.4,0
19/11/2020 14:40:19.793765,5009619.8,403.41,0
19/11/2020 14:40:20.835308,5009619.4,403.42,0
19/11/2020 14:40:21.870595,5009619.4,403.42,0
19/11/2020 14:40:22.905468,5009619.2,403.43,0
19/11/2020 14:40:23.943198,5009619.2,403.44,0
19/11/2020 14:40:24.980300,5009619.1,403.44,0
19/11/2020 14:40:26.13076,5009618.9,403.45,0
19/11/2020 14:40:27.48233,5009618.9,403.46,0
19/11/2020 14:40:28.84575,5009618.8,403.47,0
19/11/2020 14:40:29.119968,5009618.6,403.47,0
19/11/2020 14:40:30.154501,5009618.8,403.47,0
19/11/2020 14:40:31.191633,5009619.1,403.45,0
19/11/2020 14:40:32.228030,5009619.4,403.45,0
19/11/2020 14:40:33.265289,5009619.9,403.41,0
19/11/2020 14:40:34.302026,5009621,403.31,0
19/11/2020 14:40:35.340262,5009622.7,403.09,0
19/11/2020 14:40:36.376135,5009624.9,402.88,0
19/11/2020 14:40:37.412010,5009626.3,402.87,0
19/11/2020 14:40:38.453544,5009626.8,403.06,0
19/11/2020 14:40:39.485421,5009626.1,403.28,0
19/11/2020 14:40:40.519055,5009625.1,403.41,0
19/11/2020 14:40:41.554198,5009624.1,403.47,0
19/11/2020 14:40:42.587228,5009623.3,403.48,0
19/11/2020 14:40:43.620207,5009622.7,403.45,0
19/11/2020 14:40:44.656367,5009622.4,403.4,0
19/11/2020 14:40:45.690319,5009622.3,403.34,0
19/11/2020 14:40:46.728400,5009622.4,403.28,0
19/11/2020 14:40:47.762921,5009622.9,403.23,0
19/11/2020 14:40:48.801816,5009623.3,403.2,0
19/11/2020 14:40:49.839160,5009623.9,403.19,0
19/11/2020 14:40:50.877364,5009624.1,403.2,0
19/11/2020 14:40:51.915829,5009624.6,403.19,0
19/11/2020 14:40:52.954134,5009625.1,403.18,0
19/11/2020 14:40:53.994274,5009625.6,403.17,0
19/11/2020 14:40:55.34849,5009626,403.16,0
19/11/2020 14:40:56.71152,5009626.1,403.14,0
19/11/2020 14:40:57.108064,5009626.4,403.13,0
19/11/2020 14:40:58.145615,5009626.8,403.11,0
19/11/2020 14:40:59.180721,5009627,403.08,0
19/11/2020 14:41:0.216527,5009627.5,403.06,0
19/11/2020 14:41:1.254003,5009627.8,403.06,0
19/11/2020 14:41:2.291831,5009627.9,403.04,0
19/11/2020 14:41:3.329933,5009628.1,403.03,0
19/11/2020 14:41:4.368803,5009628.4,403.01,0
19/11/2020 14:41:5.405285,5009628.6,402.99,0
19/11/2020 14:41:6.437683,5009628.8,402.96,0
19/11/2020 14:41:7.471532,5009629,402.93,0
19/11/2020 14:41:8.509872,5009629,402.91,0
19/11/2020 14:41:9.548318,5009629,402.9,0
19/11/2020 14:41:10.586299,5009629.1,402.89,0
19/11/2020 14:41:11.617582,5009629.1,402.86,0
19/11/2020 14:41:12.651178,5009629.2,402.84,0
19/11/2020 14:41:13.684514,5009629.3,402.81,0
19/11/2020 14:41:14.721990,5009629.3,402.79,0
19/11/2020 14:41:15.760547,5009629.3,402.77,0
19/11/2020 14:41:16.796457,5009629.4,402.72,0
19/11/2020 14:41:17.835674,5009629.4,402.7,0
19/11/2020 14:41:18.867970,5009629.7,402.65,0
19/11/2020 14:41:19.906903,5009629.8,402.61,0
19/11/2020 14:41:20.944969,5009630,402.58,0
19/11/2020 14:41:21.976881,5009630.2,402.55,0
19/11/2020 14:41:23.9386,5009630.3,402.53,0
19/11/2020 14:41:24.48494,5009630.6,402.5,0
19/11/2020 14:41:25.87936,5009630.8,402.49,0
19/11/2020 14:41:26.129760,5009630.9,402.47,0
19/11/2020 14:41:27.167495,5009631.1,402.47,0
19/11/2020 14:41:28.206706,5009631.2,402.47,0
19/11/2020 14:41:29.246214,5009631.2,402.49,0
19/11/2020 14:41:30.287153,5009631.1,402.51,0
19/11/2020 14:41:31.322481,5009631,402.51,0
19/11/2020 14:41:32.360423,5009630.7,402.54,0
19/11/2020 14:41:33.398997,5009630.3,402.6,0
19/11/2020 14:41:34.434879,5009629.9,402.66,0
19/11/2020 14:41:35.473392,5009629.3,402.72,0
19/11/2020 14:41:36.506166,5009628.8,402.78,0
19/11/2020 14:41:37.543905,5009628.1,402.85,0
19/11/2020 14:41:38.582814,5009627.6,402.91,0
19/11/2020 14:41:39.615438,5009627.3,402.95,0
19/11/2020 14:41:40.651498,5009626.6,402.99,0
19/11/2020 14:41:41.687828,5009626.3,403,0
19/11/2020 14:41:42.721502,5009626.1,403.01,0
19/11/2020 14:41:43.761451,5009626,403.01,0
19/11/2020 14:41:44.800410,5009625.9,402.97,0
19/11/2020 14:41:45.838613,5009625.9,402.82,0
19/11/2020 14:41:46.874216,5009626.8,402.51,0
19/11/2020 14:41:47.908862,5009628.4,402.22,0
19/11/2020 14:41:48.947844,5009630.4,402.13,0
19/11/2020 14:41:49.984778,5009631.8,402.23,0
19/11/2020 14:41:51.16511,5009632.1,402.39,0
19/11/2020 14:41:52.52932,5009631.8,402.56,0
19/11/2020 14:41:53.89493,5009630.9,402.71,0
19/11/2020 14:41:54.128486,5009629.9,402.85,0
19/11/2020 14:41:55.165724,5009628.7,402.95,0
19/11/2020 14:41:56.202365,5009627.8,403.02,0
19/11/2020 14:41:57.238977,5009626,403.08,0
19/11/2020 14:41:58.275384,5009625.2,403.13,0
19/11/2020 14:41:59.311057,5009624.6,403.16,0
19/11/2020 14:42:0.346283,5009624.3,403.16,0
19/11/2020 14:42:1.382353,5009624,403.18,0
19/11/2020 14:42:2.417566,5009623.8,403.19,0
19/11/2020 14:42:3.454417,5009623.4,403.2,0
19/11/2020 14:42:4.492746,5009623,403.24,0
19/11/2020 14:42:5.531367,5009622.8,403.26,0
19/11/2020 14:42:6.570094,5009622.6,403.27,0
19/11/2020 14:42:7.610107,5009622.4,403.28,0
19/11/2020 14:42:8.646708,5009622.3,403.29,0
19/11/2020 14:42:9.680738,5009622.2,403.29,0
19/11/2020 14:42:10.716535,5009622.1,403.3,0
19/11/2020 14:42:11.754991,5009622.1,403.3,0
19/11/2020 14:42:12.795077,5009622.1,403.3,0
19/11/2020 14:42:13.831841,5009622.1,403.31,0
19/11/2020 14:42:14.866860,5009622.1,403.31,0
19/11/2020 14:42:15.905545,5009622.3,403.32,0
19/11/2020 14:42:16.937633,5009622.3,403.32,0
19/11/2020 14:42:17.975597,5009622.3,403.32,0
19/11/2020 14:42:19.13053,5009622.6,403.31,0
19/11/2020 14:42:20.51874,5009622.8,403.32,0
19/11/2020 14:42:21.89420,5009622.8,403.31,0
19/11/2020 14:42:22.127003,5009622.8,403.31,0
19/11/2020 14:42:23.159308,5009622.9,403.3,0
19/11/2020 14:42:24.194753,5009622.9,403.3,0
19/11/2020 14:42:25.232455,5009623,403.29,0
19/11/2020 14:42:26.265509,5009623.3,403.28,0
19/11/2020 14:42:27.304381,5009623.3,403.28,0
19/11/2020 14:42:28.342676,5009623.4,403.27,0
19/11/2020 14:42:29.375172,5009623.7,403.27,0
19/11/2020 14:42:30.415569,5009623.9,403.25,0
19/11/2020 14:42:31.457127,5009624.1,403.25,0
19/11/2020 14:42:32.496778,5009624.1,403.23,0
19/11/2020 14:42:33.534040,5009624.3,403.23,0
19/11/2020 14:42:34.569893,5009624.6,403.22,0
19/11/2020 14:42:35.608913,5009624.8,403.19,0
19/11/2020 14:42:36.646882,5009625.1,403.15,0
19/11/2020 14:42:37.685017,5009625.6,403.1,0
19/11/2020 14:42:38.724469,5009626,403.05,0
19/11/2020 14:42:39.756418,5009626.8,403.01,0
19/11/2020 14:42:40.795015,5009627.4,402.98,0
19/11/2020 14:42:41.832750,5009627.9,403,0
19/11/2020 14:42:42.871335,5009628.2,403.03,0
19/11/2020 14:42:43.910360,5009628.3,403.05,0
19/11/2020 14:42:44.949315,5009628.2,403.02,0
19/11/2020 14:42:45.988165,5009628.2,402.93,0
19/11/2020 14:42:47.29574,5009628.1,402.79,0
19/11/2020 14:42:48.64938,5009628.3,402.63,0
19/11/2020 14:42:49.101119,5009628.9,402.5,0
19/11/2020 14:42:50.138452,5009629.6,402.4,0
19/11/2020 14:42:51.171388,5009630.3,402.32,0
19/11/2020 14:42:52.204121,5009630.9,402.27,0
19/11/2020 14:42:53.238832,5009631.4,402.2,0
19/11/2020 14:42:54.272511,5009631.8,402.12,0
19/11/2020 14:42:55.310401,5009632.5,402.04,0
19/11/2020 14:42:56.343587,5009632.9,401.95,0
19/11/2020 14:42:57.377954,5009633.2,401.89,0
19/11/2020 14:42:58.409436,5009633.4,401.83,0
19/11/2020 14:42:59.444660,5009633.6,401.83,0
19/11/2020 14:43:0.481899,5009633.7,401.81,0
19/11/2020 14:43:1.515324,5009633.5,401.83,0
19/11/2020 14:43:2.551833,5009633.1,401.88,0
19/11/2020 14:43:3.587362,5009632.6,401.94,0
19/11/2020 14:43:4.619443,5009632,402.01,0
19/11/2020 14:43:5.654965,5009631.4,402.09,0
19/11/2020 14:43:6.693905,5009630.9,402.17,0
19/11/2020 14:43:7.728735,5009630.3,402.24,0
19/11/2020 14:43:8.764456,5009629.6,402.32,0
19/11/2020 14:43:9.804900,5009629,402.41,0
19/11/2020 14:43:10.842125,5009628.3,402.5,0
19/11/2020 14:43:11.878448,5009627.6,402.6,0
19/11/2020 14:43:12.911314,5009626.9,402.68,0
19/11/2020 14:43:13.944007,5009626.1,402.76,0
19/11/2020 14:43:14.983255,5009625.6,402.83,0
19/11/2020 14:43:16.21013,5009624.9,402.91,0
19/11/2020 14:43:17.60727,5009624.1,402.99,0
19/11/2020 14:43:18.98721,5009623.7,403.03,0
19/11/2020 14:43:19.138522,5009623.2,403.08,0
19/11/2020 14:43:20.170321,5009622.7,403.13,0
19/11/2020 14:43:21.207611,5009622.2,403.18,0
19/11/2020 14:43:22.246297,5009621.8,403.21,0
19/11/2020 14:43:23.279401,5009621.5,403.23,0
19/11/2020 14:43:24.318030,5009621,403.24,0
19/11/2020 14:43:25.352001,5009620.8,403.24,0
19/11/2020 14:43:26.386969,5009620.4,403.25,0
19/11/2020 14:43:27.425207,5009620.3,403.24,0
19/11/2020 14:43:28.465173,5009620.3,403.24,0
19/11/2020 14:43:29.497997,5009620.3,403.2,0
19/11/2020 14:43:30.534598,5009620.4,403.16,0
19/11/2020 14:43:31.571327,5009620.8,403.1,0
19/11/2020 14:43:32.607339,5009621.2,403.04,0
19/11/2020 14:43:33.642824,5009621.5,403,0
19/11/2020 14:43:34.680750,5009621.9,402.98,0
19/11/2020 14:43:35.714971,5009622,402.99,0
19/11/2020 14:43:36.752209,5009622.1,403.01,0
19/11/2020 14:43:37.789351,5009622.1,403,0
19/11/2020 14:43:38.823881,5009622.3,403.01,0
19/11/2020 14:43:39.861343,5009622.4,403.01,0
19/11/2020 14:43:40.893051,5009622.5,403.03,0
19/11/2020 14:43:41.932418,5009622.4,403.06,0
19/11/2020 14:43:42.969452,5009622.4,403.09,0
19/11/2020 14:43:44.5113,5009622.4,403.15,0
19/11/2020 14:43:45.44279,5009622.3,403.2,0
19/11/2020 14:43:46.77721,5009622.1,403.24,0
19/11/2020 14:43:47.116133,5009621.8,403.28,0
19/11/2020 14:43:48.157045,5009621.6,403.31,0
19/11/2020 14:43:49.194453,5009621.3,403.34,0
19/11/2020 14:43:50.227297,5009621.1,403.34,0
19/11/2020 14:43:51.266405,5009620.9,403.33,0
19/11/2020 14:43:52.303563,5009620.8,403.32,0
19/11/2020 14:43:53.340002,5009620.8,403.29,0
19/11/2020 14:43:54.374159,5009620.8,403.26,0
19/11/2020 14:43:55.414886,5009621,403.22,0
19/11/2020 14:43:56.452598,5009621.3,403.17,0
19/11/2020 14:43:57.490274,5009621.7,403.17,0
19/11/2020 14:43:58.529078,5009622.1,403.12,0
19/11/2020 14:43:59.561927,5009622.8,403.06,0
19/11/2020 14:44:0.596897,5009623.4,403,0
19/11/2020 14:44:1.635729,5009624,402.93,0
19/11/2020 14:44:2.673391,5009624.4,402.88,0
19/11/2020 14:44:3.711855,5009625,402.84,0
19/11/2020 14:44:4.747212,5009625.6,402.8,0
19/11/2020 14:44:5.780025,5009626.1,402.75,0
19/11/2020 14:44:6.816584,5009626.8,402.71,0
19/11/2020 14:44:7.849113,5009627.3,402.66,0
19/11/2020 14:44:8.885674,5009627.9,402.62,0
19/11/2020 14:44:9.921053,5009628.3,402.57,0
19/11/2020 14:44:10.959625,5009628.7,402.54,0
19/11/2020 14:44:11.996060,5009628.9,402.52,0
19/11/2020 14:44:13.35162,5009629.1,402.5,0
19/11/2020 14:44:14.72479,5009629.3,402.49,0
19/11/2020 14:44:15.110321,5009629.7,402.47,0
19/11/2020 14:44:16.143651,5009630,402.43,0
19/11/2020 14:44:17.176959,5009630.3,402.42,0
19/11/2020 14:44:18.213570,5009630.4,402.41,0
19/11/2020 14:44:19.247853,5009630.6,402.39,0
19/11/2020 14:44:20.287091,5009630.8,402.39,0
19/11/2020 14:44:21.320640,5009630.8,402.36,0
19/11/2020 14:44:22.353320,5009631.1,402.35,0
19/11/2020 14:44:23.391699,5009631.1,402.35,0
19/11/2020 14:44:24.428179,5009631.4,402.32,0
19/11/2020 14:44:25.465071,5009631.6,402.31,0
19/11/2020 14:44:26.497401,5009631.8,402.31,0
19/11/2020 14:44:27.535367,5009631.8,402.29,0
19/11/2020 14:44:28.571924,5009631.7,402.32,0
19/11/2020 14:44:29.607132,5009631.8,402.34,0
19/11/2020 14:44:30.644008,5009631.8,402.34,0
19/11/2020 14:44:31.680456,5009631.8,402.35,0
19/11/2020 14:44:32.714213,5009631.9,402.36,0
19/11/2020 14:44:33.747848,5009631.9,402.36,0
19/11/2020 14:44:34.786969,5009631.8,402.37,0
19/11/2020 14:44:35.821003,5009631.7,402.39,0
19/11/2020 14:44:36.859741,5009631.8,402.39,0
19/11/2020 14:44:37.892289,5009631.8,402.38,0
19/11/2020 14:44:38.933095,5009631.8,402.36,0
19/11/2020 14:44:39.966271,5009631.8,402.36,0
19/11/2020 14:44:41.3601,5009631.8,402.35,0
19/11/2020 14:44:42.42227,5009631.9,402.32,0
19/11/2020 14:44:43.79145,5009632,402.31,0
19/11/2020 14:44:44.117042,5009632,402.29,0
19/11/2020 14:44:45.151441,5009632,402.28,0
19/11/2020 14:44:46.183614,5009632,402.26,0
19/11/2020 14:44:47.218376,5009632,402.24,0
19/11/2020 14:44:48.254467,5009632,402.22,0
19/11/2020 14:44:49.287132,5009632,402.25,0
19/11/2020 14:44:50.323443,5009631.8,402.34,0
19/11/2020 14:44:51.356114,5009631.3,402.43,0
19/11/2020 14:44:52.392026,5009630,402.57,0
19/11/2020 14:44:53.430793,5009629.3,402.71,0
19/11/2020 14:44:54.469748,5009628.4,402.83,0
19/11/2020 14:44:55.507863,5009627.8,402.83,0
19/11/2020 14:44:56.546767,5009627,402.94,0
19/11/2020 14:44:57.585964,5009626.5,403,0
19/11/2020 14:44:58.620359,5009626.2,402.97,0
19/11/2020 14:44:59.653735,5009626.1,402.88,0
19/11/2020 14:45:0.685430,5009626.2,402.86,0
19/11/2020 14:45:1.724539,5009625.9,402.96,0
19/11/2020 14:45:2.763180,5009625.3,403.11,0
19/11/2020 14:45:3.801023,5009624.7,403.23,0
19/11/2020 14:45:4.841894,5009624,403.31,0
19/11/2020 14:45:5.876132,5009623.4,403.35,0
19/11/2020 14:45:6.915593,5009623.3,403.36,0
19/11/2020 14:45:7.948688,5009623,403.34,0
19/11/2020 14:45:8.985630,5009622.9,403.33,0
19/11/2020 14:45:10.20403,5009622.9,403.3,0
19/11/2020 14:45:11.54857,5009623.1,403.26,0
19/11/2020 14:45:12.90388,5009623.3,403.21,0
19/11/2020 14:45:13.125654,5009623.6,403.17,0
19/11/2020 14:45:14.159679,5009623.9,403.12,0
19/11/2020 14:45:15.199134,5009624.3,403.08,0
19/11/2020 14:45:16.237943,5009624.6,403.05,0
19/11/2020 14:45:17.273294,5009625,403,0
19/11/2020 14:45:18.310483,5009625.6,402.94,0
19/11/2020 14:45:19.348959,5009626.1,402.9,0
19/11/2020 14:45:20.384097,5009626.6,402.85,0
19/11/2020 14:45:21.419635,5009627.8,402.81,0
19/11/2020 14:45:22.457598,5009628.4,402.76,0
19/11/2020 14:45:23.494099,5009629,402.71,0
19/11/2020 14:45:24.534261,5009629.4,402.71,0
19/11/2020 14:45:25.573225,5009629.9,402.68,0
19/11/2020 14:45:26.609305,5009630.4,402.64,0
19/11/2020 14:45:27.645927,5009630.9,402.6,0
19/11/2020 14:45:28.679640,5009631.4,402.55,0
19/11/2020 14:45:29.717677,5009631.9,402.5,0
19/11/2020 14:45:30.752380,5009632.1,402.46,0
19/11/2020 14:45:31.787359,5009632.3,402.45,0
19/11/2020 14:45:32.825045,5009632.7,402.43,0
19/11/2020 14:45:33.864199,5009632.9,402.41,0
19/11/2020 14:45:34.901663,5009633.1,402.39,0
19/11/2020 14:45:35.934212,5009633.3,402.37,0
19/11/2020 14:45:36.972461,5009633.5,402.33,0
19/11/2020 14:45:38.5849,5009633.9,402.28,0
19/11/2020 14:45:39.46571,5009634.2,402.21,0
19/11/2020 14:45:40.84277,5009634.4,402.11,0
19/11/2020 14:45:41.123474,5009634.8,401.99,0
19/11/2020 14:45:42.157547,5009635.1,401.87,0
19/11/2020 14:45:43.195188,5009635.7,401.69,0
19/11/2020 14:45:44.230818,5009636.3,401.54,0
19/11/2020 14:45:45.262840,5009636.9,401.39,0
19/11/2020 14:45:46.299584,5009637.5,401.26,0
19/11/2020 14:45:47.337537,5009638.3,401.16,0
19/11/2020 14:45:48.372623,5009638.9,401.1,0
19/11/2020 14:45:49.413876,5009639.5,401.08,0
19/11/2020 14:45:50.448780,5009640.5,401.08,0
19/11/2020 14:45:51.490191,5009640.8,401.13,0
19/11/2020 14:45:52.525657,5009640.8,401.23,0
19/11/2020 14:45:53.564138,5009640.4,401.4,0
19/11/2020 14:45:54.602313,5009639.8,401.4,0
19/11/2020 14:45:55.634648,5009639,401.62,0
19/11/2020 14:45:56.671707,5009638,401.82,0
19/11/2020 14:45:57.703469,5009636.8,402.03,0
19/11/2020 14:45:58.736020,5009635.6,402.25,0
19/11/2020 14:45:59.768558,5009634.4,402.44,0
19/11/2020 14:46:0.807065,5009633.3,402.57,0
19/11/2020 14:46:1.845937,5009632.2,402.69,0
19/11/2020 14:46:2.886315,5009631.4,402.76,0
19/11/2020 14:46:3.924631,5009630.6,402.82,0
19/11/2020 14:46:4.963647,5009630,402.85,0
19/11/2020 14:46:6.1365,5009629.5,402.87,0
19/11/2020 14:46:7.33138,5009629.2,402.88,0
19/11/2020 14:46:8.70808,5009629,402.89,0
19/11/2020 14:46:9.105411,5009628.9,402.89,0
19/11/2020 14:46:10.146340,5009628.8,402.88,0
19/11/2020 14:46:11.184603,5009628.7,402.89,0
19/11/2020 14:46:12.216779,5009628.6,402.89,0
19/11/2020 14:46:13.253838,5009628.4,402.89,0
19/11/2020 14:46:14.285715,5009628.6,402.86,0
19/11/2020 14:46:15.320958,5009628.7,402.85,0
19/11/2020 14:46:16.357609,5009628.9,402.82,0
19/11/2020 14:46:17.393969,5009629.1,402.78,0
19/11/2020 14:46:18.429384,5009629.4,402.73,0
19/11/2020 14:46:19.462092,5009630.1,402.69,0
19/11/2020 14:46:20.497190,5009630.4,402.64,0
19/11/2020 14:46:21.536139,5009630.9,402.59,0
19/11/2020 14:46:22.568113,5009631.1,402.59,0
19/11/2020 14:46:23.609521,5009631.6,402.54,0
19/11/2020 14:46:24.644364,5009632,402.49,0
19/11/2020 14:46:25.677654,5009632.5,402.43,0
19/11/2020 14:46:26.718732,5009632.8,402.37,0
19/11/2020 14:46:27.755385,5009633.1,402.32,0
19/11/2020 14:46:28.793858,5009633.4,402.27,0
19/11/2020 14:46:29.830713,5009633.8,402.23,0
19/11/2020 14:46:30.872466,5009634.1,402.18,0
19/11/2020 14:46:31.906809,5009634.5,402.13,0
19/11/2020 14:46:32.946254,5009634.9,402.08,0
19/11/2020 14:46:33.979658,5009635.1,402.05,0
